Date,City,Pollutant,Concentration,Year,Month,YearMonth,Period
2020-01-21,Edinburgh,O3,52,2020,1,2020-01-01,Pandemic
2020-01-21,Edinburgh,NO2,24,2020,1,2020-01-01,Pandemic
2020-01-21,Edinburgh,CO,0.056,2020,1,2020-01-01,Pandemic
2020-01-21,Edinburgh,PM10,5,2020,1,2020-01-01,Pandemic
2020-01-21,Edinburgh,PM2.5,3,2020,1,2020-01-01,Pandemic
2020-01-21,London,O3,2,2020,1,2020-01-01,Pandemic
2020-01-21,London,NO2,70,2020,1,2020-01-01,Pandemic
2020-01-21,London,SO2,4,2020,1,2020-01-01,Pandemic
2020-01-21,London,CO,0.47,2020,1,2020-01-01,Pandemic
2020-01-21,London,PM10,37,2020,1,2020-01-01,Pandemic
2020-01-21,London,PM2.5,28,2020,1,2020-01-01,Pandemic
2020-01-21,Manchester,O3,5,2020,1,2020-01-01,Pandemic
2020-01-21,Manchester,NO2,61,2020,1,2020-01-01,Pandemic
2020-01-21,Manchester,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-21,Manchester,PM10,25,2020,1,2020-01-01,Pandemic
2020-01-21,Manchester,PM2.5,16,2020,1,2020-01-01,Pandemic
2020-01-21,Sheffield,O3,15,2020,1,2020-01-01,Pandemic
2020-01-21,Sheffield,NO2,67,2020,1,2020-01-01,Pandemic
2020-01-21,Sheffield,PM10,25,2020,1,2020-01-01,Pandemic
2020-01-21,Sheffield,PM2.5,18,2020,1,2020-01-01,Pandemic
2020-01-22,Edinburgh,O3,46,2020,1,2020-01-01,Pandemic
2020-01-22,Edinburgh,NO2,31,2020,1,2020-01-01,Pandemic
2020-01-22,Edinburgh,CO,0.056,2020,1,2020-01-01,Pandemic
2020-01-22,Edinburgh,PM10,6,2020,1,2020-01-01,Pandemic
2020-01-22,Edinburgh,PM2.5,4,2020,1,2020-01-01,Pandemic
2020-01-22,London,O3,7,2020,1,2020-01-01,Pandemic
2020-01-22,London,NO2,53,2020,1,2020-01-01,Pandemic
2020-01-22,London,SO2,3,2020,1,2020-01-01,Pandemic
2020-01-22,London,CO,0.29,2020,1,2020-01-01,Pandemic
2020-01-22,London,PM10,29,2020,1,2020-01-01,Pandemic
2020-01-22,London,PM2.5,23,2020,1,2020-01-01,Pandemic
2020-01-22,Manchester,O3,4,2020,1,2020-01-01,Pandemic
2020-01-22,Manchester,NO2,48,2020,1,2020-01-01,Pandemic
2020-01-22,Manchester,SO2,1,2020,1,2020-01-01,Pandemic
2020-01-22,Manchester,PM10,22,2020,1,2020-01-01,Pandemic
2020-01-22,Manchester,PM2.5,17,2020,1,2020-01-01,Pandemic
2020-01-22,Sheffield,O3,8,2020,1,2020-01-01,Pandemic
2020-01-22,Sheffield,NO2,70,2020,1,2020-01-01,Pandemic
2020-01-22,Sheffield,PM10,25,2020,1,2020-01-01,Pandemic
2020-01-22,Sheffield,PM2.5,18,2020,1,2020-01-01,Pandemic
2020-01-23,Edinburgh,O3,60,2020,1,2020-01-01,Pandemic
2020-01-23,Edinburgh,NO2,20,2020,1,2020-01-01,Pandemic
2020-01-23,Edinburgh,CO,0.066,2020,1,2020-01-01,Pandemic
2020-01-23,Edinburgh,PM10,4,2020,1,2020-01-01,Pandemic
2020-01-23,Edinburgh,PM2.5,2,2020,1,2020-01-01,Pandemic
2020-01-23,London,O3,20,2020,1,2020-01-01,Pandemic
2020-01-23,London,NO2,41,2020,1,2020-01-01,Pandemic
2020-01-23,London,SO2,3,2020,1,2020-01-01,Pandemic
2020-01-23,London,CO,0.15,2020,1,2020-01-01,Pandemic
2020-01-23,London,PM10,16,2020,1,2020-01-01,Pandemic
2020-01-23,London,PM2.5,13,2020,1,2020-01-01,Pandemic
2020-01-23,Manchester,O3,4,2020,1,2020-01-01,Pandemic
2020-01-23,Manchester,NO2,50,2020,1,2020-01-01,Pandemic
2020-01-23,Manchester,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-23,Manchester,PM10,21,2020,1,2020-01-01,Pandemic
2020-01-23,Manchester,PM2.5,16,2020,1,2020-01-01,Pandemic
2020-01-23,Sheffield,O3,13,2020,1,2020-01-01,Pandemic
2020-01-23,Sheffield,NO2,50,2020,1,2020-01-01,Pandemic
2020-01-23,Sheffield,PM10,21,2020,1,2020-01-01,Pandemic
2020-01-23,Sheffield,PM2.5,16,2020,1,2020-01-01,Pandemic
2020-01-24,Edinburgh,O3,54,2020,1,2020-01-01,Pandemic
2020-01-24,Edinburgh,NO2,19,2020,1,2020-01-01,Pandemic
2020-01-24,Edinburgh,CO,0.054,2020,1,2020-01-01,Pandemic
2020-01-24,Edinburgh,PM10,3,2020,1,2020-01-01,Pandemic
2020-01-24,Edinburgh,PM2.5,2,2020,1,2020-01-01,Pandemic
2020-01-24,London,O3,10,2020,1,2020-01-01,Pandemic
2020-01-24,London,NO2,43,2020,1,2020-01-01,Pandemic
2020-01-24,London,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-24,London,CO,0.2,2020,1,2020-01-01,Pandemic
2020-01-24,London,PM10,18,2020,1,2020-01-01,Pandemic
2020-01-24,London,PM2.5,14,2020,1,2020-01-01,Pandemic
2020-01-24,Manchester,O3,20,2020,1,2020-01-01,Pandemic
2020-01-24,Manchester,NO2,36,2020,1,2020-01-01,Pandemic
2020-01-24,Manchester,SO2,1,2020,1,2020-01-01,Pandemic
2020-01-24,Manchester,PM10,14,2020,1,2020-01-01,Pandemic
2020-01-24,Manchester,PM2.5,11,2020,1,2020-01-01,Pandemic
2020-01-24,Sheffield,O3,43,2020,1,2020-01-01,Pandemic
2020-01-24,Sheffield,NO2,24,2020,1,2020-01-01,Pandemic
2020-01-24,Sheffield,PM10,8,2020,1,2020-01-01,Pandemic
2020-01-24,Sheffield,PM2.5,6,2020,1,2020-01-01,Pandemic
2020-01-25,Edinburgh,O3,61,2020,1,2020-01-01,Pandemic
2020-01-25,Edinburgh,NO2,9,2020,1,2020-01-01,Pandemic
2020-01-25,Edinburgh,CO,0.049,2020,1,2020-01-01,Pandemic
2020-01-25,Edinburgh,PM10,4,2020,1,2020-01-01,Pandemic
2020-01-25,Edinburgh,PM2.5,3,2020,1,2020-01-01,Pandemic
2020-01-25,London,O3,28,2020,1,2020-01-01,Pandemic
2020-01-25,London,NO2,29,2020,1,2020-01-01,Pandemic
2020-01-25,London,SO2,1,2020,1,2020-01-01,Pandemic
2020-01-25,London,CO,0.19,2020,1,2020-01-01,Pandemic
2020-01-25,London,PM10,27,2020,1,2020-01-01,Pandemic
2020-01-25,London,PM2.5,20,2020,1,2020-01-01,Pandemic
2020-01-25,Manchester,O3,11,2020,1,2020-01-01,Pandemic
2020-01-25,Manchester,NO2,38,2020,1,2020-01-01,Pandemic
2020-01-25,Manchester,SO2,1,2020,1,2020-01-01,Pandemic
2020-01-25,Manchester,PM10,19,2020,1,2020-01-01,Pandemic
2020-01-25,Manchester,PM2.5,14,2020,1,2020-01-01,Pandemic
2020-01-25,Sheffield,O3,36,2020,1,2020-01-01,Pandemic
2020-01-25,Sheffield,NO2,23,2020,1,2020-01-01,Pandemic
2020-01-25,Sheffield,PM10,16,2020,1,2020-01-01,Pandemic
2020-01-25,Sheffield,PM2.5,13,2020,1,2020-01-01,Pandemic
2020-01-26,Edinburgh,O3,63,2020,1,2020-01-01,Pandemic
2020-01-26,Edinburgh,NO2,13,2020,1,2020-01-01,Pandemic
2020-01-26,Edinburgh,CO,0.069,2020,1,2020-01-01,Pandemic
2020-01-26,Edinburgh,PM10,8,2020,1,2020-01-01,Pandemic
2020-01-26,Edinburgh,PM2.5,5,2020,1,2020-01-01,Pandemic
2020-01-26,London,O3,44,2020,1,2020-01-01,Pandemic
2020-01-26,London,NO2,20,2020,1,2020-01-01,Pandemic
2020-01-26,London,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-26,London,CO,0.12,2020,1,2020-01-01,Pandemic
2020-01-26,London,PM10,22,2020,1,2020-01-01,Pandemic
2020-01-26,London,PM2.5,14,2020,1,2020-01-01,Pandemic
2020-01-26,Manchester,O3,23,2020,1,2020-01-01,Pandemic
2020-01-26,Manchester,NO2,32,2020,1,2020-01-01,Pandemic
2020-01-26,Manchester,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-26,Manchester,PM10,17,2020,1,2020-01-01,Pandemic
2020-01-26,Manchester,PM2.5,11,2020,1,2020-01-01,Pandemic
2020-01-26,Sheffield,O3,39,2020,1,2020-01-01,Pandemic
2020-01-26,Sheffield,NO2,23,2020,1,2020-01-01,Pandemic
2020-01-26,Sheffield,PM10,16,2020,1,2020-01-01,Pandemic
2020-01-26,Sheffield,PM2.5,11,2020,1,2020-01-01,Pandemic
2020-01-27,Edinburgh,O3,67,2020,1,2020-01-01,Pandemic
2020-01-27,Edinburgh,NO2,16,2020,1,2020-01-01,Pandemic
2020-01-27,Edinburgh,CO,0.054,2020,1,2020-01-01,Pandemic
2020-01-27,Edinburgh,PM10,7,2020,1,2020-01-01,Pandemic
2020-01-27,Edinburgh,PM2.5,3,2020,1,2020-01-01,Pandemic
2020-01-27,London,O3,54,2020,1,2020-01-01,Pandemic
2020-01-27,London,NO2,28,2020,1,2020-01-01,Pandemic
2020-01-27,London,SO2,3,2020,1,2020-01-01,Pandemic
2020-01-27,London,CO,0.13,2020,1,2020-01-01,Pandemic
2020-01-27,London,PM10,7,2020,1,2020-01-01,Pandemic
2020-01-27,London,PM2.5,4,2020,1,2020-01-01,Pandemic
2020-01-27,Manchester,O3,24,2020,1,2020-01-01,Pandemic
2020-01-27,Manchester,NO2,45,2020,1,2020-01-01,Pandemic
2020-01-27,Manchester,SO2,1,2020,1,2020-01-01,Pandemic
2020-01-27,Manchester,PM10,11,2020,1,2020-01-01,Pandemic
2020-01-27,Manchester,PM2.5,5,2020,1,2020-01-01,Pandemic
2020-01-27,Sheffield,O3,50,2020,1,2020-01-01,Pandemic
2020-01-27,Sheffield,NO2,25,2020,1,2020-01-01,Pandemic
2020-01-27,Sheffield,PM10,10,2020,1,2020-01-01,Pandemic
2020-01-27,Sheffield,PM2.5,7,2020,1,2020-01-01,Pandemic
2020-01-28,Edinburgh,O3,62,2020,1,2020-01-01,Pandemic
2020-01-28,Edinburgh,NO2,18,2020,1,2020-01-01,Pandemic
2020-01-28,Edinburgh,CO,0.052,2020,1,2020-01-01,Pandemic
2020-01-28,Edinburgh,PM10,4,2020,1,2020-01-01,Pandemic
2020-01-28,Edinburgh,PM2.5,2,2020,1,2020-01-01,Pandemic
2020-01-28,London,O3,58,2020,1,2020-01-01,Pandemic
2020-01-28,London,NO2,25,2020,1,2020-01-01,Pandemic
2020-01-28,London,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-28,London,CO,0.12,2020,1,2020-01-01,Pandemic
2020-01-28,London,PM10,6,2020,1,2020-01-01,Pandemic
2020-01-28,London,PM2.5,3,2020,1,2020-01-01,Pandemic
2020-01-28,Manchester,O3,37,2020,1,2020-01-01,Pandemic
2020-01-28,Manchester,NO2,36,2020,1,2020-01-01,Pandemic
2020-01-28,Manchester,SO2,1,2020,1,2020-01-01,Pandemic
2020-01-28,Manchester,PM10,11,2020,1,2020-01-01,Pandemic
2020-01-28,Manchester,PM2.5,5,2020,1,2020-01-01,Pandemic
2020-01-28,Sheffield,O3,67,2020,1,2020-01-01,Pandemic
2020-01-28,Sheffield,NO2,13,2020,1,2020-01-01,Pandemic
2020-01-28,Sheffield,PM10,7,2020,1,2020-01-01,Pandemic
2020-01-28,Sheffield,PM2.5,4,2020,1,2020-01-01,Pandemic
2020-01-29,London,O3,51,2020,1,2020-01-01,Pandemic
2020-01-29,London,NO2,27,2020,1,2020-01-01,Pandemic
2020-01-29,London,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-29,London,CO,0.13,2020,1,2020-01-01,Pandemic
2020-01-29,London,PM10,14,2020,1,2020-01-01,Pandemic
2020-01-29,London,PM2.5,7,2020,1,2020-01-01,Pandemic
2020-01-29,Manchester,O3,42,2020,1,2020-01-01,Pandemic
2020-01-29,Manchester,NO2,34,2020,1,2020-01-01,Pandemic
2020-01-29,Manchester,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-29,Manchester,PM10,16,2020,1,2020-01-01,Pandemic
2020-01-29,Manchester,PM2.5,7,2020,1,2020-01-01,Pandemic
2020-01-29,Sheffield,O3,68,2020,1,2020-01-01,Pandemic
2020-01-29,Sheffield,NO2,13,2020,1,2020-01-01,Pandemic
2020-01-29,Sheffield,PM10,11,2020,1,2020-01-01,Pandemic
2020-01-29,Sheffield,PM2.5,6,2020,1,2020-01-01,Pandemic
2020-01-30,London,O3,48,2020,1,2020-01-01,Pandemic
2020-01-30,London,NO2,21,2020,1,2020-01-01,Pandemic
2020-01-30,London,SO2,3,2020,1,2020-01-01,Pandemic
2020-01-30,London,CO,0.14,2020,1,2020-01-01,Pandemic
2020-01-30,London,PM10,7,2020,1,2020-01-01,Pandemic
2020-01-30,London,PM2.5,4,2020,1,2020-01-01,Pandemic
2020-01-30,Manchester,O3,34,2020,1,2020-01-01,Pandemic
2020-01-30,Manchester,NO2,35,2020,1,2020-01-01,Pandemic
2020-01-30,Manchester,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-30,Manchester,PM10,14,2020,1,2020-01-01,Pandemic
2020-01-30,Manchester,PM2.5,6,2020,1,2020-01-01,Pandemic
2020-01-30,Sheffield,O3,59,2020,1,2020-01-01,Pandemic
2020-01-30,Sheffield,NO2,14,2020,1,2020-01-01,Pandemic
2020-01-30,Sheffield,PM10,8,2020,1,2020-01-01,Pandemic
2020-01-30,Sheffield,PM2.5,5,2020,1,2020-01-01,Pandemic
2020-01-31,Edinburgh,O3,64,2020,1,2020-01-01,Pandemic
2020-01-31,Edinburgh,NO2,10,2020,1,2020-01-01,Pandemic
2020-01-31,Edinburgh,CO,0.058,2020,1,2020-01-01,Pandemic
2020-01-31,Edinburgh,PM10,6,2020,1,2020-01-01,Pandemic
2020-01-31,Edinburgh,PM2.5,3,2020,1,2020-01-01,Pandemic
2020-01-31,London,O3,54,2020,1,2020-01-01,Pandemic
2020-01-31,London,NO2,16,2020,1,2020-01-01,Pandemic
2020-01-31,London,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-31,London,CO,0.11,2020,1,2020-01-01,Pandemic
2020-01-31,London,PM10,3,2020,1,2020-01-01,Pandemic
2020-01-31,London,PM2.5,2,2020,1,2020-01-01,Pandemic
2020-01-31,Manchester,O3,25,2020,1,2020-01-01,Pandemic
2020-01-31,Manchester,NO2,38,2020,1,2020-01-01,Pandemic
2020-01-31,Manchester,SO2,2,2020,1,2020-01-01,Pandemic
2020-01-31,Manchester,PM10,8,2020,1,2020-01-01,Pandemic
2020-01-31,Manchester,PM2.5,4,2020,1,2020-01-01,Pandemic
2020-01-31,Sheffield,O3,58,2020,1,2020-01-01,Pandemic
2020-01-31,Sheffield,NO2,12,2020,1,2020-01-01,Pandemic
2020-01-31,Sheffield,PM10,4,2020,1,2020-01-01,Pandemic
2020-01-31,Sheffield,PM2.5,2,2020,1,2020-01-01,Pandemic
2020-02-01,Edinburgh,O3,62,2020,2,2020-02-01,Pandemic
2020-02-01,Edinburgh,NO2,20,2020,2,2020-02-01,Pandemic
2020-02-01,Edinburgh,CO,0.067,2020,2,2020-02-01,Pandemic
2020-02-01,Edinburgh,PM10,5,2020,2,2020-02-01,Pandemic
2020-02-01,Edinburgh,PM2.5,3,2020,2,2020-02-01,Pandemic
2020-02-01,London,O3,66,2020,2,2020-02-01,Pandemic
2020-02-01,London,NO2,13,2020,2,2020-02-01,Pandemic
2020-02-01,London,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-01,London,CO,0.11,2020,2,2020-02-01,Pandemic
2020-02-01,London,PM10,13,2020,2,2020-02-01,Pandemic
2020-02-01,London,PM2.5,7,2020,2,2020-02-01,Pandemic
2020-02-01,Manchester,O3,45,2020,2,2020-02-01,Pandemic
2020-02-01,Manchester,NO2,26,2020,2,2020-02-01,Pandemic
2020-02-01,Manchester,SO2,1,2020,2,2020-02-01,Pandemic
2020-02-01,Manchester,PM10,20,2020,2,2020-02-01,Pandemic
2020-02-01,Manchester,PM2.5,10,2020,2,2020-02-01,Pandemic
2020-02-01,Sheffield,O3,72,2020,2,2020-02-01,Pandemic
2020-02-01,Sheffield,NO2,8,2020,2,2020-02-01,Pandemic
2020-02-01,Sheffield,PM10,11,2020,2,2020-02-01,Pandemic
2020-02-01,Sheffield,PM2.5,6,2020,2,2020-02-01,Pandemic
2020-02-02,Edinburgh,O3,52,2020,2,2020-02-01,Pandemic
2020-02-02,Edinburgh,NO2,20,2020,2,2020-02-01,Pandemic
2020-02-02,Edinburgh,CO,0.064,2020,2,2020-02-01,Pandemic
2020-02-02,Edinburgh,PM10,5,2020,2,2020-02-01,Pandemic
2020-02-02,Edinburgh,PM2.5,3,2020,2,2020-02-01,Pandemic
2020-02-02,London,O3,61,2020,2,2020-02-01,Pandemic
2020-02-02,London,NO2,16,2020,2,2020-02-01,Pandemic
2020-02-02,London,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-02,London,CO,0.11,2020,2,2020-02-01,Pandemic
2020-02-02,London,PM10,15,2020,2,2020-02-01,Pandemic
2020-02-02,London,PM2.5,9,2020,2,2020-02-01,Pandemic
2020-02-02,Manchester,O3,31,2020,2,2020-02-01,Pandemic
2020-02-02,Manchester,NO2,35,2020,2,2020-02-01,Pandemic
2020-02-02,Manchester,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-02,Manchester,PM10,13,2020,2,2020-02-01,Pandemic
2020-02-02,Manchester,PM2.5,8,2020,2,2020-02-01,Pandemic
2020-02-02,Sheffield,O3,58,2020,2,2020-02-01,Pandemic
2020-02-02,Sheffield,NO2,16,2020,2,2020-02-01,Pandemic
2020-02-02,Sheffield,PM10,11,2020,2,2020-02-01,Pandemic
2020-02-02,Sheffield,PM2.5,7,2020,2,2020-02-01,Pandemic
2020-02-03,Edinburgh,O3,71,2020,2,2020-02-01,Pandemic
2020-02-03,Edinburgh,NO2,16,2020,2,2020-02-01,Pandemic
2020-02-03,Edinburgh,CO,0.071,2020,2,2020-02-01,Pandemic
2020-02-03,Edinburgh,PM10,10,2020,2,2020-02-01,Pandemic
2020-02-03,Edinburgh,PM2.5,5,2020,2,2020-02-01,Pandemic
2020-02-03,London,O3,59,2020,2,2020-02-01,Pandemic
2020-02-03,London,NO2,20,2020,2,2020-02-01,Pandemic
2020-02-03,London,SO2,1,2020,2,2020-02-01,Pandemic
2020-02-03,London,CO,0.12,2020,2,2020-02-01,Pandemic
2020-02-03,London,PM10,15,2020,2,2020-02-01,Pandemic
2020-02-03,London,PM2.5,8,2020,2,2020-02-01,Pandemic
2020-02-03,Manchester,O3,50,2020,2,2020-02-01,Pandemic
2020-02-03,Manchester,NO2,24,2020,2,2020-02-01,Pandemic
2020-02-03,Manchester,SO2,1,2020,2,2020-02-01,Pandemic
2020-02-03,Manchester,PM10,20,2020,2,2020-02-01,Pandemic
2020-02-03,Manchester,PM2.5,8,2020,2,2020-02-01,Pandemic
2020-02-03,Sheffield,O3,71,2020,2,2020-02-01,Pandemic
2020-02-03,Sheffield,NO2,11,2020,2,2020-02-01,Pandemic
2020-02-03,Sheffield,PM10,12,2020,2,2020-02-01,Pandemic
2020-02-03,Sheffield,PM2.5,6,2020,2,2020-02-01,Pandemic
2020-02-04,Edinburgh,O3,47,2020,2,2020-02-01,Pandemic
2020-02-04,Edinburgh,NO2,41,2020,2,2020-02-01,Pandemic
2020-02-04,Edinburgh,CO,0.12,2020,2,2020-02-01,Pandemic
2020-02-04,Edinburgh,PM10,10,2020,2,2020-02-01,Pandemic
2020-02-04,Edinburgh,PM2.5,5,2020,2,2020-02-01,Pandemic
2020-02-04,London,O3,51,2020,2,2020-02-01,Pandemic
2020-02-04,London,NO2,23,2020,2,2020-02-01,Pandemic
2020-02-04,London,SO2,3,2020,2,2020-02-01,Pandemic
2020-02-04,London,CO,0.14,2020,2,2020-02-01,Pandemic
2020-02-04,London,PM10,12,2020,2,2020-02-01,Pandemic
2020-02-04,London,PM2.5,6,2020,2,2020-02-01,Pandemic
2020-02-04,Manchester,O3,43,2020,2,2020-02-01,Pandemic
2020-02-04,Manchester,NO2,30,2020,2,2020-02-01,Pandemic
2020-02-04,Manchester,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-04,Manchester,PM10,20,2020,2,2020-02-01,Pandemic
2020-02-04,Manchester,PM2.5,10,2020,2,2020-02-01,Pandemic
2020-02-04,Sheffield,O3,55,2020,2,2020-02-01,Pandemic
2020-02-04,Sheffield,NO2,22,2020,2,2020-02-01,Pandemic
2020-02-04,Sheffield,PM10,12,2020,2,2020-02-01,Pandemic
2020-02-04,Sheffield,PM2.5,6,2020,2,2020-02-01,Pandemic
2020-02-05,Edinburgh,O3,53,2020,2,2020-02-01,Pandemic
2020-02-05,Edinburgh,NO2,27,2020,2,2020-02-01,Pandemic
2020-02-05,Edinburgh,CO,0.062,2020,2,2020-02-01,Pandemic
2020-02-05,Edinburgh,PM10,12,2020,2,2020-02-01,Pandemic
2020-02-05,Edinburgh,PM2.5,6,2020,2,2020-02-01,Pandemic
2020-02-05,London,O3,7,2020,2,2020-02-01,Pandemic
2020-02-05,London,NO2,56,2020,2,2020-02-01,Pandemic
2020-02-05,London,SO2,3,2020,2,2020-02-01,Pandemic
2020-02-05,London,CO,0.22,2020,2,2020-02-01,Pandemic
2020-02-05,London,PM10,25,2020,2,2020-02-01,Pandemic
2020-02-05,London,PM2.5,16,2020,2,2020-02-01,Pandemic
2020-02-05,Manchester,O3,10,2020,2,2020-02-01,Pandemic
2020-02-05,Manchester,NO2,61,2020,2,2020-02-01,Pandemic
2020-02-05,Manchester,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-05,Manchester,PM10,31,2020,2,2020-02-01,Pandemic
2020-02-05,Manchester,PM2.5,18,2020,2,2020-02-01,Pandemic
2020-02-05,Sheffield,O3,20,2020,2,2020-02-01,Pandemic
2020-02-05,Sheffield,NO2,48,2020,2,2020-02-01,Pandemic
2020-02-05,Sheffield,PM10,20,2020,2,2020-02-01,Pandemic
2020-02-05,Sheffield,PM2.5,12,2020,2,2020-02-01,Pandemic
2020-02-06,Edinburgh,O3,38,2020,2,2020-02-01,Pandemic
2020-02-06,Edinburgh,NO2,32,2020,2,2020-02-01,Pandemic
2020-02-06,Edinburgh,CO,0.087,2020,2,2020-02-01,Pandemic
2020-02-06,Edinburgh,PM10,14,2020,2,2020-02-01,Pandemic
2020-02-06,Edinburgh,PM2.5,10,2020,2,2020-02-01,Pandemic
2020-02-06,London,O3,5,2020,2,2020-02-01,Pandemic
2020-02-06,London,NO2,63,2020,2,2020-02-01,Pandemic
2020-02-06,London,SO2,4,2020,2,2020-02-01,Pandemic
2020-02-06,London,CO,0.25,2020,2,2020-02-01,Pandemic
2020-02-06,London,PM10,24,2020,2,2020-02-01,Pandemic
2020-02-06,London,PM2.5,18,2020,2,2020-02-01,Pandemic
2020-02-06,Manchester,O3,4,2020,2,2020-02-01,Pandemic
2020-02-06,Manchester,NO2,67,2020,2,2020-02-01,Pandemic
2020-02-06,Manchester,SO2,3,2020,2,2020-02-01,Pandemic
2020-02-06,Manchester,PM10,33,2020,2,2020-02-01,Pandemic
2020-02-06,Manchester,PM2.5,21,2020,2,2020-02-01,Pandemic
2020-02-06,Sheffield,O3,10,2020,2,2020-02-01,Pandemic
2020-02-06,Sheffield,NO2,56,2020,2,2020-02-01,Pandemic
2020-02-06,Sheffield,PM10,30,2020,2,2020-02-01,Pandemic
2020-02-06,Sheffield,PM2.5,21,2020,2,2020-02-01,Pandemic
2020-02-07,Edinburgh,O3,22,2020,2,2020-02-01,Pandemic
2020-02-07,Edinburgh,NO2,45,2020,2,2020-02-01,Pandemic
2020-02-07,Edinburgh,CO,0.15,2020,2,2020-02-01,Pandemic
2020-02-07,Edinburgh,PM10,17,2020,2,2020-02-01,Pandemic
2020-02-07,Edinburgh,PM2.5,11,2020,2,2020-02-01,Pandemic
2020-02-07,London,O3,21,2020,2,2020-02-01,Pandemic
2020-02-07,London,NO2,43,2020,2,2020-02-01,Pandemic
2020-02-07,London,SO2,5,2020,2,2020-02-01,Pandemic
2020-02-07,London,CO,0.18,2020,2,2020-02-01,Pandemic
2020-02-07,London,PM10,29,2020,2,2020-02-01,Pandemic
2020-02-07,London,PM2.5,21,2020,2,2020-02-01,Pandemic
2020-02-07,Manchester,O3,10,2020,2,2020-02-01,Pandemic
2020-02-07,Manchester,NO2,51,2020,2,2020-02-01,Pandemic
2020-02-07,Manchester,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-07,Manchester,PM10,32,2020,2,2020-02-01,Pandemic
2020-02-07,Manchester,PM2.5,22,2020,2,2020-02-01,Pandemic
2020-02-07,Sheffield,O3,18,2020,2,2020-02-01,Pandemic
2020-02-07,Sheffield,NO2,41,2020,2,2020-02-01,Pandemic
2020-02-07,Sheffield,PM10,36,2020,2,2020-02-01,Pandemic
2020-02-07,Sheffield,PM2.5,26,2020,2,2020-02-01,Pandemic
2020-02-08,Edinburgh,O3,72,2020,2,2020-02-01,Pandemic
2020-02-08,Edinburgh,NO2,8,2020,2,2020-02-01,Pandemic
2020-02-08,Edinburgh,CO,0.061,2020,2,2020-02-01,Pandemic
2020-02-08,Edinburgh,PM10,6,2020,2,2020-02-01,Pandemic
2020-02-08,Edinburgh,PM2.5,3,2020,2,2020-02-01,Pandemic
2020-02-08,London,O3,59,2020,2,2020-02-01,Pandemic
2020-02-08,London,NO2,17,2020,2,2020-02-01,Pandemic
2020-02-08,London,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-08,London,CO,0.12,2020,2,2020-02-01,Pandemic
2020-02-08,London,PM10,15,2020,2,2020-02-01,Pandemic
2020-02-08,London,PM2.5,8,2020,2,2020-02-01,Pandemic
2020-02-08,Manchester,O3,41,2020,2,2020-02-01,Pandemic
2020-02-08,Manchester,NO2,26,2020,2,2020-02-01,Pandemic
2020-02-08,Manchester,SO2,2,2020,2,2020-02-01,Pandemic
2020-02-08,Manchester,PM10,16,2020,2,2020-02-01,Pandemic
2020-02-08,Manchester,PM2.5,8,2020,2,2020-02-01,Pandemic
2020-02-08,Sheffield,O3,63,2020,2,2020-02-01,Pandemic
2020-02-08,Sheffield,NO2,12,2020,2,2020-02-01,Pandemic
2020-02-08,Sheffield,PM10,14,2020,2,2020-02-01,Pandemic
2020-02-08,Sheffield,PM2.5,7,2020,2,2020-02-01,Pandemic
2020-02-09,Edinburgh,O3,72,2020,2,2020-02-01,Pandemic
2020-02-09,Edinburgh,NO2,16,2020,2,2020-02-01,Pandemic
2020-02-09,Edinburgh,CO,0.076,2020,2,2020-02-01,Pandemic
2020-02-09,Edinburgh,PM10,5,2020,2,2020-02-01,Pandemic
2020-02-09,Edinburgh,PM2.5,3,2020,2,2020-02-01,Pandemic
2020-02-09,London,O3,76,2020,2,2020-02-01,Pandemic
2020-02-09,London,NO2,5,2020,2,2020-02-01,Pandemic
2020-02-09,London,SO2,4,2020,2,2020-02-01,Pandemic
2020-02-09,London,CO,0.11,2020,2,2020-02-01,Pandemic
2020-02-09,London,PM10,10,2020,2,2020-02-01,Pandemic
2020-02-09,London,PM2.5,6,2020,2,2020-02-01,Pandemic
2020-02-09,Manchester,O3,59,2020,2,2020-02-01,Pandemic
2020-02-09,Manchester,NO2,12,2020,2,2020-02-01,Pandemic
2020-02-09,Manchester,SO2,3,2020,2,2020-02-01,Pandemic
2020-02-09,Manchester,PM10,8,2020,2,2020-02-01,Pandemic
2020-02-09,Manchester,PM2.5,4,2020,2,2020-02-01,Pandemic
2020-02-09,Sheffield,O3,72,2020,2,2020-02-01,Pandemic
